,location,total_sqft,bath,price,bhk
7531,Yelachenahalli,1330.0,3.0,73.5,3.0
7532,Yelachenahalli,800.0,1.0,30.0,2.0
7533,Yelachenahalli,1100.0,2.0,60.0,2.0
7534,Yelachenahalli,1365.0,2.0,72.0,3.0
7535,Yelachenahalli,1103.0,2.0,55.0,2.0
7536,Yelachenahalli,1000.0,2.0,50.0,2.0
7537,Yelahanka,1600.0,2.0,75.0,3.0
7538,Yelahanka,1326.0,2.0,78.0,2.0
7539,Yelahanka,1282.0,2.0,48.7,3.0
7540,Yelahanka,1350.0,2.0,55.55,2.0
7541,Yelahanka,1035.0,2.0,45.0,2.0
7542,Yelahanka,1350.0,2.0,54.0,2.0
7543,Yelahanka,1132.5,2.0,48.13,2.0
7544,Yelahanka,1210.0,2.0,45.98,2.0
7545,Yelahanka,1705.0,3.0,95.0,3.0
7546,Yelahanka,1234.0,2.0,80.0,2.0
7547,Yelahanka,1315.0,2.0,85.0,2.0
7548,Yelahanka,1170.0,2.0,62.5,2.0
7549,Yelahanka,1450.0,3.0,65.255,3.0
7550,Yelahanka,697.0,1.0,45.0,1.0
7551,Yelahanka,1120.0,2.0,55.0,2.0
7553,Yelahanka,2195.0,4.0,127.0,3.0
7554,Yelahanka,1075.0,2.0,51.5,2.0
7555,Yelahanka,1614.0,3.0,95.0,3.0
7556,Yelahanka,1381.0,2.0,52.48,3.0
7557,Yelahanka,628.0,1.0,24.0,1.0
7558,Yelahanka,890.0,2.0,40.0,2.0
7559,Yelahanka,1815.0,3.0,82.0,3.0
7560,Yelahanka,654.0,1.0,38.4,1.0
7561,Yelahanka,1150.0,2.0,46.0,2.0
7562,Yelahanka,1705.0,3.0,74.16,3.0
7564,Yelahanka,3042.0,4.0,131.0,4.0
7565,Yelahanka,1065.0,2.0,40.84,2.0
7566,Yelahanka,1036.0,2.0,39.35,2.0
7567,Yelahanka,1300.0,2.0,65.0,2.0
7568,Yelahanka,1825.0,3.0,105.0,3.0
7569,Yelahanka,1603.0,3.0,96.0,3.0
7570,Yelahanka,1304.0,2.0,79.0,2.0
7571,Yelahanka,1455.0,3.0,61.5,3.0
7572,Yelahanka,1180.0,2.0,42.0,2.0
7573,Yelahanka,1616.0,3.0,65.0,3.0
7574,Yelahanka,915.0,2.0,48.0,2.0
7575,Yelahanka,1026.0,2.0,41.0,2.0
7576,Yelahanka,1517.0,3.0,76.3,3.0
7577,Yelahanka,2912.5,6.0,125.5,4.0
7578,Yelahanka,1274.0,2.0,48.42,2.0
7579,Yelahanka,1327.0,2.0,85.0,2.0
7580,Yelahanka,1371.0,2.0,65.0,3.0
7581,Yelahanka,1712.0,3.0,82.0,3.0
7582,Yelahanka,1566.0,3.0,97.0,3.0
7583,Yelahanka,1180.0,3.0,55.0,3.0
7584,Yelahanka,1270.0,2.0,78.0,2.0
7585,Yelahanka,1400.0,2.0,80.54,3.0
7586,Yelahanka,1391.0,2.0,64.5,3.0
7587,Yelahanka,1322.0,2.0,86.0,2.0
7588,Yelahanka,1100.0,2.0,70.0,2.0
7589,Yelahanka,1200.0,2.0,70.0,2.0
7590,Yelahanka,1326.0,2.0,57.0,2.0
7591,Yelahanka,4000.0,5.0,220.0,5.0
7592,Yelahanka,2675.0,4.0,140.0,4.0
7593,Yelahanka,1500.0,2.0,63.0,3.0
7594,Yelahanka,654.0,1.0,37.0,1.0
7595,Yelahanka,1465.0,3.0,80.01,3.0
7596,Yelahanka,1721.0,3.0,80.86,3.0
7597,Yelahanka,1060.0,2.0,40.0,2.0
7598,Yelahanka,1226.0,2.0,52.71,2.0
7599,Yelahanka,1692.0,3.0,83.0,3.0
7600,Yelahanka,1033.0,2.0,52.58,2.0
7601,Yelahanka,1390.0,2.0,65.31,2.0
7602,Yelahanka,1040.0,2.0,48.86,2.0
7603,Yelahanka,1345.0,2.0,57.0,3.0
7604,Yelahanka,2145.0,3.0,125.0,3.0
7605,Yelahanka,1200.0,2.0,54.0,2.0
7606,Yelahanka,1322.0,2.0,75.0,2.0
7607,Yelahanka,1036.0,2.0,39.37,2.0
7608,Yelahanka,1405.0,2.0,50.58,2.0
7609,Yelahanka,602.0,1.0,26.0,1.0
7610,Yelahanka,1100.0,2.0,60.0,2.0
7611,Yelahanka,1614.0,2.0,100.0,3.0
7612,Yelahanka,1890.0,3.0,108.0,3.0
7613,Yelahanka,1556.0,3.0,86.0,3.0
7614,Yelahanka,1610.0,4.0,85.0,3.0
7615,Yelahanka,1075.0,2.0,42.0,3.0
7616,Yelahanka,1484.0,2.0,56.4,3.0
7617,Yelahanka,1260.0,2.0,59.2,2.0
7618,Yelahanka,1102.0,2.0,52.0,2.0
7619,Yelahanka,1519.0,2.0,65.0,2.0
7620,Yelahanka,1859.0,3.0,108.0,3.0
7621,Yelahanka,1050.0,2.0,45.0,2.0
7622,Yelahanka,1322.0,2.0,80.0,2.0
7623,Yelahanka,1285.0,2.0,56.0,2.0
7624,Yelahanka,845.0,2.0,43.0,2.0
7625,Yelahanka,2600.0,4.0,175.0,4.0
7626,Yelahanka,1305.0,2.0,78.0,2.0
7627,Yelahanka,1180.0,2.0,56.0,2.0
7628,Yelahanka,1711.0,3.0,85.61,3.0
7629,Yelahanka,1315.0,2.0,75.0,2.0
7630,Yelahanka,3600.0,6.0,200.0,6.0
7631,Yelahanka,1390.0,2.0,70.21,2.0
7632,Yelahanka,1614.0,3.0,95.0,3.0
7633,Yelahanka,1650.0,3.0,105.0,3.0
7634,Yelahanka,1200.0,2.0,55.0,2.0
7635,Yelahanka,990.0,2.0,37.62,2.0
7636,Yelahanka,935.0,2.0,35.53,2.0
7637,Yelahanka,1282.0,2.0,48.72,3.0
7638,Yelahanka,3990.0,4.0,260.0,4.0
7639,Yelahanka,1620.0,3.0,90.0,3.0
7640,Yelahanka,654.0,1.0,36.25,1.0
7641,Yelahanka,1614.0,3.0,93.0,3.0
7642,Yelahanka,694.0,1.0,30.84,1.0
7643,Yelahanka,1115.0,2.0,60.0,2.0
7644,Yelahanka,2317.0,4.0,140.0,3.0
7645,Yelahanka,1653.0,3.0,93.0,3.0
7646,Yelahanka,654.0,1.0,38.0,1.0
7647,Yelahanka,1633.0,2.0,72.0,2.0
7648,Yelahanka,1445.0,2.0,82.0,2.0
7649,Yelahanka,1225.0,2.0,62.0,2.0
7650,Yelahanka,602.0,1.0,38.0,1.0
7651,Yelahanka,697.0,1.0,35.0,1.0
7652,Yelahanka,1065.0,2.0,41.38,2.0
7653,Yelahanka,682.0,1.0,36.23,1.0
7654,Yelahanka,1023.0,2.0,52.59,2.0
7655,Yelahanka,1560.0,2.0,98.0,3.0
7656,Yelahanka,1780.0,3.0,107.0,3.0
7657,Yelahanka,1342.0,2.0,75.0,3.0
7658,Yelahanka,1823.0,3.0,103.0,3.0
7659,Yelahanka,1792.0,3.0,104.0,3.0
7660,Yelahanka,1304.0,2.0,69.97,2.0
7661,Yelahanka,1250.0,2.0,54.0,2.0
7662,Yelahanka,1270.0,2.0,57.0,2.0
7663,Yelahanka,1300.0,2.0,69.23,2.0
7664,Yelahanka,1705.0,3.0,91.0,3.0
7665,Yelahanka,1890.0,4.0,85.0,3.0
7666,Yelahanka,1835.0,3.0,108.0,3.0
7667,Yelahanka,1847.0,3.0,92.0,3.0
7668,Yelahanka,2500.0,3.0,120.0,5.0
7669,Yelahanka,1890.0,3.0,109.0,3.0
7670,Yelahanka,700.0,1.0,38.0,1.0
7671,Yelahanka,1491.0,3.0,85.0,3.0
7672,Yelahanka,2088.0,5.0,110.0,4.0
7673,Yelahanka,1185.0,2.0,45.0,2.0
7674,Yelahanka,1517.0,3.0,71.28,3.0
7675,Yelahanka,3019.0,6.0,190.0,4.0
7676,Yelahanka,1756.0,3.0,66.73,3.0
7677,Yelahanka,1600.0,3.0,100.0,3.0
7678,Yelahanka,1664.0,3.0,73.95,3.0
7679,Yelahanka,1140.0,2.0,50.66,2.0
7680,Yelahanka,1200.0,2.0,60.0,2.0
7681,Yelahanka,1705.0,3.0,85.0,3.0
7682,Yelahanka,1350.0,2.0,85.0,3.0
7683,Yelahanka,1633.0,3.0,110.0,3.0
7684,Yelahanka,827.5,1.0,42.535,1.0
7685,Yelahanka,1195.0,2.0,53.105,2.0
7686,Yelahanka,1355.0,2.0,75.0,3.0
7687,Yelahanka,3175.0,4.0,156.0,4.0
7688,Yelahanka,1408.0,2.0,58.0,2.0
7689,Yelahanka,1104.0,2.0,58.0,2.0
7690,Yelahanka,1325.0,2.0,58.0,3.0
7691,Yelahanka,1175.0,2.0,67.77,2.0
7692,Yelahanka,1322.0,2.0,77.9,2.0
7693,Yelahanka,602.0,1.0,33.0,1.0
7694,Yelahanka,1315.0,2.0,77.0,2.0
7695,Yelahanka,1430.0,3.0,61.0,3.0
7696,Yelahanka,1355.0,2.0,51.5,3.0
7697,Yelahanka,567.0,1.0,25.0,1.0
7698,Yelahanka,1045.0,2.0,45.0,2.0
7699,Yelahanka,602.0,2.0,30.0,1.0
7700,Yelahanka,1362.0,2.0,66.0,2.0
7701,Yelahanka,1234.0,2.0,80.0,2.0
7702,Yelahanka,1282.0,2.0,48.72,3.0
7703,Yelahanka,1180.0,2.0,55.0,2.0
7704,Yelahanka,1267.0,3.0,78.0,2.0
7705,Yelahanka,1360.0,2.0,78.19,2.0
7706,Yelahanka,1025.0,2.0,44.0,2.0
7707,Yelahanka New Town,650.0,1.0,33.0,1.0
7708,Yelahanka New Town,500.0,1.0,20.0,1.0
7709,Yelahanka New Town,440.0,1.0,16.5,1.0
7710,Yelahanka New Town,1610.0,3.0,92.0,3.0
7711,Yelahanka New Town,1700.0,3.0,90.0,3.0
7712,Yelahanka New Town,650.0,1.0,20.0,1.0
7713,Yelahanka New Town,350.0,1.0,13.5,1.0
7714,Yelahanka New Town,1541.0,3.0,80.0,3.0
7715,Yelahanka New Town,1385.0,2.0,65.0,2.0
7716,Yelahanka New Town,500.0,2.0,24.0,1.0
7717,Yelahanka New Town,650.0,1.0,17.0,1.0
7718,Yelahanka New Town,450.0,1.0,16.0,1.0
7719,Yelahanka New Town,1599.0,3.0,80.0,3.0
7720,Yelahanka New Town,960.0,2.0,50.0,2.0
7721,Yelahanka New Town,2095.0,3.0,109.0,4.0
7722,Yelahanka New Town,1209.0,2.0,65.0,3.0
7723,Yelahanka New Town,1400.0,2.0,80.0,3.0
7724,Yelahanka New Town,450.0,1.0,15.0,1.0
7725,Yelahanka New Town,500.0,1.0,18.0,1.0
7726,Yelahanka New Town,1420.0,2.0,75.0,3.0
7727,Yelahanka New Town,2437.0,3.0,125.0,3.0
7728,Yelahanka New Town,2200.0,2.0,180.0,2.0
7729,Yelahanka New Town,488.0,1.0,20.0,1.0
7730,Yelahanka New Town,1100.0,2.0,58.0,2.0
7731,Yelahanka New Town,860.0,1.0,31.0,2.0
7732,Yelahanka New Town,1800.0,2.0,45.0,3.0
7733,Yelahanka New Town,1000.0,2.0,44.0,2.0
7734,Yelahanka New Town,650.0,1.0,18.0,1.0
7735,Yelahanka New Town,1426.0,2.0,61.5,3.0
7736,Yelahanka New Town,1740.0,3.0,150.0,3.0
7737,Yelahanka New Town,1290.0,2.0,70.0,2.0
7738,Yelahanka New Town,1000.0,2.0,48.0,3.0
7739,Yelenahalli,1240.0,2.0,47.12,2.0
7740,Yelenahalli,1200.0,2.0,46.17,2.0
7741,Yelenahalli,1600.0,3.0,61.37,3.0
7742,Yelenahalli,1260.0,2.0,47.88,2.0
7743,Yelenahalli,1500.0,2.0,57.0,3.0
7744,Yelenahalli,1175.0,2.0,50.0,2.0
7745,Yelenahalli,1650.0,3.0,68.0,3.0
7746,Yelenahalli,1200.0,2.0,45.6,2.0
7747,Yelenahalli,1200.0,2.0,46.17,2.0
7748,Yelenahalli,1160.0,2.0,44.08,2.0
7749,Yeshwanthpur,2502.0,3.0,138.0,3.0
7750,Yeshwanthpur,1693.0,3.0,108.0,3.0
7751,Yeshwanthpur,667.0,1.0,36.85,1.0
7752,Yeshwanthpur,1950.0,4.0,130.0,4.0
7753,Yeshwanthpur,1170.0,2.0,57.0,2.0
7754,Yeshwanthpur,665.0,1.0,36.85,1.0
7755,Yeshwanthpur,1161.0,2.0,64.08,2.0
7756,Yeshwanthpur,2557.0,3.0,141.0,3.0
7757,Yeshwanthpur,1850.0,3.0,100.0,3.0
7758,Yeshwanthpur,671.0,1.0,36.85,1.0
7759,Yeshwanthpur,1277.5,2.0,95.815,2.0
7760,Yeshwanthpur,668.0,1.0,36.85,1.0
7761,Yeshwanthpur,1185.0,2.0,75.84,2.0
7762,Yeshwanthpur,1195.0,2.0,100.0,2.0
7763,Yeshwanthpur,1313.0,3.0,96.0,3.0
7764,Yeshwanthpur,1400.0,2.0,100.0,2.0
7765,Yeshwanthpur,2559.0,3.0,141.0,3.0
7766,Yeshwanthpur,1430.0,3.0,72.0,3.0
7767,Yeshwanthpur,673.0,1.0,36.85,1.0
7768,Yeshwanthpur,717.0,2.0,49.475,2.0
7769,Yeshwanthpur,3600.0,5.0,220.0,4.0
7770,Yeshwanthpur,1168.0,2.0,64.08,2.0
7771,Yeshwanthpur,605.0,1.0,41.745,1.0
7772,Yeshwanthpur,1382.0,2.0,76.18,3.0
7773,Yeshwanthpur,669.0,1.0,36.85,1.0
7774,Yeshwanthpur,1385.0,2.0,76.18,3.0
7775,Yeshwanthpur,3027.0,4.0,260.0,3.0
7776,Yeshwanthpur,1200.0,2.0,63.0,2.0
7777,Yeshwanthpur,1679.0,3.0,92.13,3.0
7778,Yeshwanthpur,670.0,1.0,36.85,1.0
7779,Yeshwanthpur,1381.0,2.0,76.18,3.0
7780,Yeshwanthpur,1678.0,3.0,92.13,3.0
7781,Yeshwanthpur,1240.0,2.0,80.0,2.0
7782,Yeshwanthpur,1713.0,3.0,110.0,3.0
7783,Yeshwanthpur,1144.0,2.0,67.0,2.0
7784,Yeshwanthpur,1541.0,2.0,130.0,2.0
7785,Yeshwanthpur,2501.0,3.0,138.0,3.0
7786,Yeshwanthpur,1362.0,2.0,100.0,2.0
7787,Yeshwanthpur,666.0,1.0,36.8,1.0
7788,Yeshwanthpur,1855.0,3.0,140.0,3.0
7789,Yeshwanthpur,2504.0,3.0,138.0,3.0
7790,Yeshwanthpur,1165.0,2.0,85.0,2.0
7791,Yeshwanthpur,1163.0,2.0,64.08,2.0
7792,Yeshwanthpur,1165.0,2.0,64.08,2.0
7793,Yeshwanthpur,1825.0,3.0,145.0,3.0
7794,Yeshwanthpur,1384.0,2.0,76.18,3.0
7795,Yeshwanthpur,994.0,2.0,54.67,1.0
7796,Yeshwanthpur,650.0,1.0,40.0,1.0
7797,Yeshwanthpur,1855.0,3.0,140.0,3.0
7798,Yeshwanthpur,1500.0,3.0,100.0,3.0
7799,Yeshwanthpur,1167.0,2.0,64.08,2.0
7800,Yeshwanthpur,1164.0,2.0,64.08,2.0
7801,Yeshwanthpur,1520.0,3.0,85.0,3.0
7802,Yeshwanthpur,1677.0,3.0,92.13,3.0
7803,Yeshwanthpur,674.0,1.0,36.85,1.0
7804,Yeshwanthpur,1383.0,2.0,76.18,3.0
7805,Yeshwanthpur,672.0,1.0,36.85,1.0
7806,Yeshwanthpur,1162.0,2.0,64.08,2.0
7807,Yeshwanthpur,1166.0,2.0,64.08,2.0
7808,Yeshwanthpur,1195.0,2.0,100.0,2.0
7809,Yeshwanthpur,1692.0,3.0,108.0,3.0
7810,Yeshwanthpur,1169.0,2.0,64.08,2.0
7811,Yeshwanthpur,2500.0,5.0,185.0,6.0
7812,Yeshwanthpur,2500.0,3.0,138.0,3.0
7813,Yeshwanthpur,1160.0,2.0,64.08,2.0
7814,Yeshwanthpur,1676.0,3.0,92.13,3.0
7815,Yeshwanthpur,2503.0,3.0,138.0,3.0
7816,Yeshwanthpur,1855.0,3.0,135.0,3.0
7817,Yeshwanthpur,1876.0,3.0,160.0,3.0
7818,Yeshwanthpur,1675.0,3.0,92.13,3.0
7819,other,2770.0,4.0,290.0,3.0
7820,other,1100.0,2.0,48.0,2.0
7821,other,1250.0,3.0,56.0,3.0
7822,other,600.0,1.0,38.0,1.0
7823,other,869.0,2.0,36.0,2.0
7824,other,1270.0,2.0,50.0,2.0
7825,other,1500.0,2.0,185.0,2.0
7826,other,840.0,2.0,45.0,2.0
7827,other,4395.0,3.0,240.0,3.0
7828,other,845.0,2.0,55.0,2.0
7829,other,2511.0,3.0,205.0,3.0
7830,other,1660.0,2.0,105.0,3.0
7831,other,1450.0,2.0,70.0,3.0
7832,other,1200.0,2.0,65.0,2.0
7833,other,1200.0,3.0,90.0,3.0
7834,other,1007.0,2.0,43.0,2.0
7835,other,1200.0,2.0,50.0,2.0
7836,other,966.0,2.0,49.9,2.0
7837,other,782.0,2.0,55.68,2.0
7838,other,1800.0,3.0,120.0,3.0
7839,other,1413.0,2.0,75.0,3.0
7840,other,945.0,2.0,54.0,2.0
7841,other,1870.0,3.0,110.0,3.0
7842,other,1260.0,2.0,85.05,3.0
7843,other,1612.0,3.0,46.74,3.0
7844,other,2795.0,4.0,235.0,3.0
7845,other,1350.0,2.0,48.0,3.0
7846,other,1904.0,3.0,150.0,3.0
7847,other,2000.0,3.0,175.0,3.0
7848,other,1425.0,2.0,75.0,3.0
7849,other,1470.0,2.0,70.0,3.0
7850,other,1500.0,3.0,100.0,3.0
7851,other,1340.0,2.0,55.7,2.0
7852,other,1783.0,3.0,115.0,3.0
7853,other,912.0,2.0,70.0,3.0
7854,other,1207.0,2.0,43.5,2.0
7855,other,1798.0,3.0,89.0,3.0
7856,other,1580.0,3.0,100.0,3.0
7857,other,1415.0,3.0,78.0,3.0
7858,other,2000.0,4.0,75.5,4.0
7859,other,2405.0,4.0,260.0,3.0
7860,other,1500.0,2.0,115.0,2.0
7861,other,1148.0,2.0,60.0,2.0
7862,other,1110.0,2.0,55.0,2.0
7863,other,1500.0,2.0,65.0,3.0
7864,other,1080.0,2.0,39.0,2.0
7865,other,1060.0,2.0,60.0,2.0
7866,other,2600.0,8.0,180.0,8.0
7867,other,1644.0,3.0,84.0,3.0
7868,other,1285.0,2.0,72.5,2.0
7869,other,4050.0,3.0,280.0,3.0
7870,other,1060.0,2.0,55.0,2.0
7871,other,900.0,2.0,22.5,2.0
7872,other,1280.0,2.0,69.0,2.0
7873,other,3045.0,3.0,170.0,3.0
7874,other,1464.0,3.0,46.0,3.0
7875,other,700.0,1.0,26.0,2.0
7876,other,900.0,2.0,110.0,2.0
7877,other,4111.0,4.0,250.0,4.0
7878,other,1084.0,2.0,50.0,2.0
7879,other,950.0,2.0,47.0,2.0
7880,other,2000.0,4.0,120.0,4.0
7881,other,1560.0,3.0,115.0,3.0
7882,other,850.0,2.0,27.0,2.0
7883,other,1113.0,2.0,51.0,2.0
7884,other,1200.0,2.0,55.0,2.0
7885,other,1645.0,3.0,95.0,3.0
7886,other,1200.0,2.0,79.0,2.0
7887,other,1230.0,2.0,48.0,2.0
7888,other,1350.0,2.0,140.0,3.0
7889,other,1800.0,3.0,150.0,3.0
7890,other,1592.0,3.0,75.0,3.0
7891,other,1762.0,3.0,125.0,3.0
7892,other,950.0,2.0,50.0,2.0
7893,other,1200.0,3.0,90.0,3.0
7894,other,1629.0,3.0,79.0,3.0
7895,other,1460.0,2.0,58.0,2.0
7896,other,1185.0,2.0,38.0,2.0
7897,other,1760.0,3.0,88.0,3.0
7898,other,1069.0,2.0,55.0,2.0
7899,other,2150.0,4.0,240.0,3.0
7900,other,1450.0,3.0,55.0,3.0
7901,other,1630.0,3.0,68.29,3.0
7902,other,3309.0,4.0,325.0,4.0
7903,other,5000.0,9.0,360.0,11.0
7904,other,850.0,2.0,30.0,2.0
7905,other,1150.0,2.0,126.0,2.0
7906,other,1200.0,2.0,62.0,2.0
7907,other,4800.0,4.0,235.0,4.0
7908,other,1200.0,2.0,74.0,2.0
7909,other,1464.0,3.0,56.0,3.0
7910,other,2000.0,4.0,99.0,4.0
7911,other,1753.0,3.0,120.0,3.0
7912,other,1000.0,2.0,53.0,2.0
7913,other,720.0,2.0,45.0,2.0
7914,other,1300.0,3.0,58.0,3.0
7915,other,1115.0,2.0,40.0,2.0
7916,other,700.0,1.0,41.0,1.0
7917,other,1600.0,4.0,80.0,4.0
7918,other,1595.0,3.0,115.0,3.0
7919,other,1353.0,2.0,110.0,2.0
7920,other,1200.0,2.0,85.0,1.0
7921,other,1028.0,2.0,45.5,2.0
7922,other,1385.0,2.0,48.48,3.0
7923,other,1325.0,2.0,90.0,3.0
7924,other,1600.0,2.0,50.0,3.0
7925,other,1800.0,1.0,80.0,2.0
7926,other,1056.0,2.0,80.0,2.0
7927,other,1080.0,2.0,50.0,2.0
7928,other,1160.0,2.0,55.0,2.0
7929,other,1544.0,3.0,120.0,3.0
7930,other,1200.0,2.0,65.0,2.0
7931,other,540.0,1.0,36.0,1.0
7932,other,1578.0,3.0,180.0,3.0
7933,other,1180.0,2.0,42.0,2.0
7934,other,1600.0,2.0,115.0,2.0
7935,other,416.0,1.0,18.5,1.0
7936,other,1260.0,2.0,45.0,2.0
7937,other,1630.0,3.0,85.0,3.0
7938,other,834.0,1.0,60.0,1.0
7939,other,1125.0,4.0,70.0,3.0
7940,other,3000.0,5.0,260.0,4.0
7941,other,2160.0,5.0,250.0,6.0
7942,other,1375.0,3.0,70.0,3.0
7943,other,469.0,1.0,25.0,1.0
7944,other,3600.0,4.0,160.0,6.0
7945,other,1160.0,2.0,52.2,2.0
7946,other,1220.0,2.0,35.23,3.0
7947,other,1641.0,3.0,66.0,3.0
7948,other,1630.0,2.0,200.0,2.0
7949,other,2072.0,3.0,108.0,3.0
7950,other,1200.0,2.0,70.0,3.0
7951,other,1350.0,3.0,77.0,3.0
7952,other,4046.0,4.0,445.0,4.0
7953,other,1180.0,2.0,78.34,3.0
7954,other,1355.0,2.0,115.0,2.0
7955,other,600.0,1.0,50.0,1.0
7956,other,1875.0,3.0,165.0,3.0
7957,other,2300.0,3.0,120.0,3.0
7958,other,1240.0,2.0,60.0,2.0
7959,other,1750.0,3.0,120.0,3.0
7960,other,1230.0,2.0,43.48,2.0
7961,other,950.0,2.0,44.0,2.0
7962,other,1092.0,2.0,98.5,3.0
7963,other,1045.0,2.0,45.0,2.0
7964,other,1570.0,3.0,62.0,3.0
7965,other,1855.0,3.0,225.0,3.0
7966,other,1325.0,3.0,57.0,3.0
7967,other,1202.0,2.0,48.0,2.0
7968,other,1200.0,2.0,62.5,2.0
7969,other,425.0,1.0,20.03,1.0
7970,other,1100.0,2.0,48.0,2.0
7971,other,600.0,1.0,60.0,1.0
7972,other,1468.0,2.0,140.0,2.0
7973,other,4300.0,5.0,550.0,4.0
7974,other,1750.0,3.0,85.0,3.0
7975,other,775.0,2.0,55.0,2.0
7976,other,1105.0,2.0,58.0,2.0
7977,other,1602.0,2.0,75.0,3.0
7978,other,1352.0,3.0,135.0,3.0
7979,other,1780.0,3.0,84.83,3.0
7980,other,1976.0,3.0,184.0,3.0
7981,other,5500.0,4.0,600.0,4.0
7982,other,1200.0,3.0,95.0,3.0
7983,other,2500.0,6.0,115.0,7.0
7984,other,823.0,2.0,28.0,2.0
7985,other,1180.0,2.0,69.0,2.0
7986,other,686.0,1.0,17.0,1.0
7987,other,1001.0,2.0,33.03,2.0
7988,other,1500.0,4.0,180.0,4.0
7989,other,2400.0,2.0,80.0,3.0
7990,other,1282.0,2.0,87.0,2.0
7991,other,1611.0,2.0,64.44,3.0
7992,other,1500.0,2.0,95.0,3.0
7993,other,1300.0,1.0,115.0,2.0
7994,other,530.0,1.0,20.0,1.0
7995,other,1350.0,2.0,80.0,2.0
7996,other,900.0,2.0,27.0,2.0
7997,other,1225.0,2.0,53.0,2.0
7998,other,1141.0,2.0,62.0,2.0
7999,other,4100.0,7.0,140.0,7.0
8000,other,1175.0,2.0,48.27,2.0
8001,other,950.0,1.0,40.0,1.0
8002,other,1209.0,2.0,50.0,2.0
8003,other,4200.0,5.0,225.0,5.0
8004,other,1800.0,3.0,90.0,3.0
8005,other,1600.0,4.0,125.0,5.0
8006,other,1563.0,3.0,52.0,3.0
8007,other,1405.0,2.0,70.0,2.0
8008,other,1480.0,3.0,90.0,3.0
8009,other,1600.0,3.0,90.0,3.0
8010,other,1200.0,2.0,35.0,2.0
8011,other,1500.0,3.0,115.0,3.0
8012,other,1824.0,3.0,125.0,3.0
8013,other,750.0,1.0,56.25,1.0
8014,other,1060.0,2.0,42.0,2.0
8015,other,1500.0,3.0,62.0,3.0
8016,other,1339.0,2.0,55.0,2.0
8017,other,1600.0,3.0,75.0,3.0
8018,other,1225.0,2.0,55.11,2.0
8019,other,1000.0,2.0,50.0,2.0
8020,other,6000.0,5.0,400.0,4.0
8021,other,2400.0,3.0,170.0,3.0
8022,other,1480.0,2.0,65.0,2.0
8023,other,1500.0,2.0,98.0,3.0
8024,other,3095.0,3.0,350.0,3.0
8025,other,910.0,2.0,30.5,2.0
8026,other,1200.0,1.0,28.0,1.0
8027,other,1500.0,3.0,100.0,3.0
8028,other,1133.0,2.0,55.0,2.0
8029,other,1560.0,5.0,145.0,5.0
8030,other,2900.0,5.0,90.0,5.0
8031,other,1560.0,3.0,188.0,3.0
8032,other,856.0,2.0,40.0,2.0
8033,other,14000.0,3.0,800.0,4.0
8034,other,485.0,1.0,15.0,1.0
8035,other,1384.0,3.0,62.28,3.0
8036,other,1508.0,3.0,70.25,3.0
8037,other,2150.0,4.0,80.0,4.0
8038,other,1600.0,3.0,52.0,3.0
8039,other,1250.0,2.0,62.0,2.0
8040,other,1200.0,3.0,130.0,3.0
8041,other,1050.0,2.0,67.0,2.0
8042,other,1596.0,3.0,105.0,3.0
8043,other,1800.0,3.0,80.0,3.0
8044,other,925.0,2.0,48.0,2.0
8045,other,1395.0,2.0,63.59,2.0
8046,other,1200.0,3.0,85.0,3.0
8047,other,1132.0,2.0,67.0,2.0
8048,other,1262.0,2.0,63.0,2.0
8049,other,1515.0,3.0,88.0,3.0
8050,other,1655.0,3.0,86.06,3.0
8051,other,5000.0,7.0,299.0,7.0
8052,other,1380.0,2.0,80.0,2.0
8053,other,1450.0,3.0,65.0,3.0
8054,other,1200.0,2.0,54.0,2.0
8055,other,4346.0,5.0,500.0,4.0
8056,other,1178.0,2.0,47.0,2.0
8057,other,2200.0,3.0,187.0,3.0
8058,other,3329.0,3.0,330.0,3.0
8059,other,3600.0,4.0,300.0,4.0
8060,other,3500.0,3.0,450.0,4.0
8061,other,1595.0,3.0,76.0,3.0
8062,other,1093.0,2.0,65.0,2.0
8063,other,1367.0,2.0,62.0,2.0
8064,other,1535.0,3.0,95.0,3.0
8065,other,1015.0,2.0,45.0,2.0
8066,other,1100.0,2.0,62.7,2.0
8067,other,930.0,2.0,45.0,2.0
8068,other,1650.0,2.0,80.0,3.0
8069,other,2197.0,4.0,280.0,3.0
8070,other,1240.0,2.0,46.0,3.0
8071,other,1100.0,2.0,60.0,2.0
8072,other,1600.0,3.0,172.0,4.0
8073,other,1450.0,2.0,85.0,3.0
8074,other,2000.0,3.0,166.0,4.0
8075,other,700.0,2.0,27.0,2.0
8076,other,1050.0,2.0,45.0,2.0
8077,other,1250.0,3.0,39.5,3.0
8078,other,1756.0,3.0,100.0,3.0
8079,other,1532.0,3.0,92.0,3.0
8080,other,1650.0,3.0,110.0,3.0
8081,other,1200.0,2.0,66.0,2.0
8082,other,1180.0,2.0,48.0,2.0
8083,other,1525.0,2.0,122.0,3.0
8084,other,1435.0,3.0,70.0,3.0
8085,other,1560.0,2.0,66.0,3.0
8086,other,1070.0,2.0,42.0,2.0
8087,other,2400.0,3.0,200.0,4.0
8088,other,1000.0,2.0,130.0,2.0
8089,other,1300.0,2.0,60.0,2.0
8090,other,3040.0,1.0,180.0,2.0
8091,other,1310.0,2.0,50.0,3.0
